Admin_name,Full_id,Admin_id,2009,1999,1989
Guimarães (São Paio),10103030860,030860,0,0,0
Vizela (São Paio),10103030861,030861,0,0,14
Souto (São Salvador),10103030862,030862,15,17,17
Guimarães (São Sebastião),10103030863,030863,1,0,0
Abação (São Tomé),10103030864,030864,7,11,12
São Torcato,10103030865,030865,36,35,19
Serzedelo,10103030866,030866,21,17,23
Serzedo,10103030867,030867,6,10,12
Silvares,10103030868,030868,13,17,33
Tabuadelo,10103030869,030869,3,5,3
Tagilde,10103030870,030870,0,0,13
Urgezes,10103030871,030871,13,20,23
Vermil,10103030872,030872,8,9,10
Sande (Vila Nova),10103030873,030873,11,10,9
Corvite,10103030874,030874,0,0,0
Póvoa de Lanhoso,101030309,030309,365,452,259
Águas Santas,10103030901,030901,14,10,12
Ajude,10103030902,030902,6,5,4
Brunhais,10103030903,030903,5,14,0
Calvos,10103030904,030904,22,15,8
Campos,10103030905,030905,9,11,14
Covelas,10103030906,030906,20,13,9
Esperança,10103030907,030907,8,9,4
Ferreiros,10103030908,030908,18,25,11
Fonte Arcada,10103030909,030909,24,15,11
Frades,10103030910,030910,2,4,4
Friande,10103030911,030911,12,11,7
Galegos,10103030912,030912,2,2,0
Garfe,10103030913,030913,11,14,8
Geraz do Minho,10103030914,030914,12,38,6
Lanhoso,10103030915,030915,10,8,10
Louredo,10103030916,030916,3,6,5
Monsul,10103030917,030917,14,16,21
Moure,10103030918,030918,6,5,2
Póvoa de Lanhoso (N Senhora do Amparo),10103030919,030919,9,10,14
Oliveira,10103030920,030920,17,16,13
Rendufinho,10103030921,030921,17,18,11
Santo Emilião,10103030922,030922,8,10,6
São João de Rei,10103030923,030923,13,14,10
Serzedelo,10103030924,030924,20,72,12
Sobradelo da Goma,10103030925,030925,32,34,20
Taíde,10103030926,030926,12,15,19
Travassos,10103030927,030927,14,18,4
Verim,10103030928,030928,16,12,5
Vilela,10103030929,030929,9,12,9
Santo Tirso,101031314,031314,424,470,937
Agrela,10103131401,131401,10,17,31
Água Longa,10103131402,131402,27,36,59
Alvarelhos,10103131403,131403,0,0,38
Areias,10103131404,131404,21,16,15
Aves,10103131405,131405,9,14,19
Burgães,10103131406,131406,21,21,19
Carreira,10103131407,131407,18,22,23
Covelas,10103131408,131408,0,0,58
Guidões,10103131409,131409,0,0,23
Guimarei,10103131410,131410,12,14,19
Lama,10103131411,131411,11,10,9
Lamelas,10103131412,131412,21,22,22
Monte Córdova,10103131413,131413,58,56,53
Muro,10103131414,131414,0,0,17
Palmeira,10103131415,131415,13,12,12
Rebordões,10103131416,131416,10,11,11
Refojos de Riba de Ave,10103131417,131417,28,42,48
Reguenga,10103131418,131418,27,31,29
Roriz,10103131419,131419,13,16,17
Couto (Santa Cristina),10103131420,131420,20,25,28
Bougado (Santiago),10103131421,131421,0,0,133
Santo Tirso,10103131422,131422,37,42,36
Coronado (São Mamede),10103131423,131423,0,0,49
Negrelos (São Mamede),10103131424,131424,20,18,20
Bougado (São Martinho),10103131425,131425,0,0,63
Campo (São Martinho),10103131426,131426,6,10,9
Couto (São Miguel),10103131427,131427,9,4,7
Coronado (São Romão),10103131428,131428,0,0,32
São Salvador do Campo,10103131429,131429,1,2,2
Negrelos (São Tomé),10103131430,131430,15,13,16
Sequeiró,10103131431,131431,10,7,10
Vilarinho,10103131432,131432,7,9,10
Trofa,101031318,031318,273,318,0
Alvarelhos,10103131801,131801,35,41,0
Bougado (Santiago),10103131802,131802,82,94,0
Bougado (São Martinho),10103131803,131803,39,40,0
Coronado (São Mamede),10103131804,131804,29,36,0
Coronado (São Romão),10103131805,131805,14,18,0
Covelas,10103131806,131806,44,47,0
Guidões,10103131807,131807,16,22,0
Muro,10103131808,131808,14,20,0
Vieira do Minho,101030311,030311,428,331,231
Anissó,10103031101,031101,16,10,7
Anjos,10103031102,031102,24,17,10
Campos,10103031103,031103,13,12,15
Caniçada,10103031104,031104,7,1,5
Cantelães,10103031105,031105,20,10,10
Cova,10103031106,031106,9,10,6
Eira Vedra,10103031107,031107,21,17,14
Guilhofrei,10103031108,031108,35,23,23
Louredo,10103031109,031109,26,6,5
Mosteiro,10103031110,031110,25,27,20
Parada do Bouro,10103031111,031111,15,14,13
Pinheiro,10103031112,031112,26,15,7
Rossas,10103031113,031113,56,36,31
Ruivães,10103031114,031114,23,19,16
Salamonde,10103031115,031115,18,17,8
Soengas,10103031116,031116,11,14,3
Soutelo,10103031117,031117,7,13,2
Tabuaças,10103031118,031118,18,35,15
Ventosa,10103031119,031119,8,7,7
Vieira do Minho,10103031120,031120,25,16,10
Vilar do Chão,10103031121,031121,25,12,4
Vila Nova de Famalicão,101030312,030312,866,1048,1199
Abade de Vermoim,10103031201,031201,3,5,8
Antas,10103031202,031202,16,21,28
Avidos,10103031203,031203,20,15,20
Bairro,10103031204,031204,17,14,16
Bente,10103031205,031205,10,7,9
Brufe,10103031206,031206,11,12,25
Cabeçudos,10103031207,031207,17,14,13
Calendário,10103031208,031208,14,31,39
Carreira,10103031209,031209,7,11,9
Castelões,10103031210,031210,9,11,8
Cavalões,10103031211,031211,17,21,36
Cruz,10103031212,031212,20,21,24
Delães,10103031213,031213,8,8,6
Esmeriz,10103031214,031214,13,14,20
Fradelos,10103031215,031215,77,114,141
Gavião,10103031216,031216,16,20,33
Gondifelos,10103031217,031217,44,61,71
Jesufrei,10103031218,031218,13,13,7
Joane,10103031219,031219,27,17,18
Lagoa,10103031220,031220,11,8,12
Landim,10103031221,031221,23,25,32
Lemenhe,10103031222,031222,22,23,20
Louro,10103031223,031223,35,39,58
Lousado,10103031224,031224,12,22,19
Mogege,10103031225,031225,5,8,5
Mouquim,10103031226,031226,16,24,22
Nine,10103031227,031227,39,47,64
Novais,10103031228,031228,5,3,1
Outiz,10103031229,031229,18,22,25
Pedome,10103031230,031230,9,10,10
Portela,10103031231,031231,13,13,12
Pousada de Saramagos,10103031232,031232,2,7,7
Requião,10103031233,031233,34,35,37
Riba de Ave,10103031234,031234,5,4,3
Ribeirão,10103031235,031235,25,53,61
Ruivães,10103031236,031236,12,14,13
Arnoso (Santa Eulália),10103031237,031237,17,30,24
Arnoso (Santa Maria),10103031238,031238,29,36,34
Oliveira (Santa Maria),10103031239,031239,14,12,5
Vale (São Cosme),10103031240,031240,33,28,38
Vale (São Martinho),10103031241,031241,34,26,29
Oliveira (São Mateus),10103031242,031242,1,3,3
Seide (São Miguel),10103031243,031243,8,11,5
Seide (São Paio),10103031244,031244,10,9,10
Sezures,10103031245,031245,9,7,5
Telhado,10103031246,031246,17,27,29
Vermoim,10103031247,031247,10,14,15
Vila Nova de Famalicão,10103031248,031248,6,5,9
Vilarinho das Cambas,10103031249,031249,33,53,61
Vizela,101030314,030314,72,90,0
Santa Eulália,10103031401,031401,17,21,0
Caldas de Vizela (São João),10103031402,031402,5,5,0
Caldas de Vizela (São Miguel),10103031403,031403,4,7,0
Infias,10103031404,031404,7,8,0
Tagilde,10103031405,031405,9,18,0
Vizela (Santo Adrião),10103031406,031406,13,18,0
Vizela (São Paio),10103031407,031407,17,13,0
Grande Porto,10104,10104,2989,3666,4860
Espinho,101040107,040107,23,19,20
Anta,10104010701,010701,5,9,10
Espinho,10104010702,010702,0,0,0
Guetim,10104010703,010703,0,4,3
Paramos,10104010704,010704,8,2,2
Silvalde,10104010705,010705,10,4,5
Gondomar,101041304,041304,436,543,626
Covelo,10104130401,130401,30,33,33
Fânzeres,10104130402,130402,45,53,71
Foz do Sousa,10104130403,130403,65,84,103
Jovim,10104130404,130404,18,30,46
Lomba,10104130405,130405,21,26,18
Medas,10104130406,130406,16,30,30
Melres,10104130407,130407,43,42,34
Rio Tinto,10104130408,130408,47,52,70
Gondomar (São Cosme),10104130409,130409,91,122,125
São Pedro da Cova,10104130410,130410,21,28,45
Valbom,10104130411,130411,14,14,21
Baguim do Monte (Rio Tinto),10104130412,130412,25,29,30
Maia,101041306,041306,293,353,515
Águas Santas,10104130601,130601,24,36,60
Barca,10104130602,130602,18,16,26
Folgosa,10104130603,130603,41,48,64
Gemunde,10104130604,130604,17,23,37
Gondim,10104130605,130605,10,6,10
Gueifães,10104130606,130606,5,13,19
Maia,10104130607,130607,10,16,21
Milheirós,10104130608,130608,15,9,21
Moreira,10104130609,130609,21,30,43
Nogueira,10104130610,130610,12,18,26
Avioso (Santa Maria),10104130611,130611,19,23,33
Avioso (São Pedro),10104130612,130612,18,19,32
São Pedro Fins,10104130613,130613,30,34,35
Silva Escura,10104130614,130614,16,19,23
Vermoim,10104130615,130615,11,14,21
Vila Nova da Telha,10104130616,130616,21,22,34
Pedrouços,10104130617,130617,5,7,10
Matosinhos,101041308,041308,179,258,336
Custóias,10104130801,130801,19,20,35
Guifões,10104130802,130802,22,31,27
Lavra,10104130803,130803,62,86,108
Leça do Balio,10104130804,130804,21,30,41
Leça da Palmeira,10104130805,130805,5,11,13
Matosinhos,10104130806,130806,2,4,8
Perafita,10104130807,130807,21,33,47
Santa Cruz do Bispo,10104130808,130808,13,16,22
São Mamede de Infesta,10104130809,130809,13,24,24
Senhora da Hora,10104130810,130810,1,3,11
Porto,101041312,041312,10,0,0
Aldoar,10104131201,131201,0,0,0
Bonfim,10104131202,131202,0,0,0
Campanhã,10104131203,131203,0,0,0
Cedofeita,10104131204,131204,0,0,0
Foz do Douro,10104131205,131205,0,0,0
Lordelo do Ouro,10104131206,131206,0,0,0
Massarelos,10104131207,131207,0,0,0
Miragaia,10104131208,131208,0,0,0
Nevogilde,10104131209,131209,0,0,0
Paranhos,10104131210,131210,0,0,0
Ramalde,10104131211,131211,0,0,0
Santo Ildefonso,10104131212,131212,0,0,0
São Nicolau,10104131213,131213,0,0,0
Sé,10104131214,131214,0,0,0
Vitória,10104131215,131215,0,0,0
Póvoa de Varzim,101041313,041313,915,1045,1315
A Ver-o-Mar,10104131301,131301,54,91,124
Aguçadoura,10104131302,131302,93,91,144
Amorim,10104131303,131303,81,91,144
Argivai,10104131304,131304,8,12,25
Balazar,10104131305,131305,85,106,126
Beiriz,10104131306,131306,18,31,50
Estela,10104131307,131307,247,247,262
Laundos,10104131308,131308,39,49,43
Navais,10104131309,131309,124,127,167
Póvoa de Varzim,10104131310,131310,7,11,17
Rates,10104131311,131311,93,113,129
Terroso,10104131312,131312,66,76,84
Valongo,101041315,041315,227,240,318
Alfena,10104131501,131501,55,60,76
Campo,10104131502,131502,48,45,50
Ermesinde,10104131503,131503,21,16,29
Sobrado,10104131504,131504,77,88,98
Valongo,10104131505,131505,26,31,65
Vila do Conde,101041316,041316,639,810,1169
Arcos,10104131601,131601,48,41,50
Árvore,10104131602,131602,18,23,31
Aveleda,10104131603,131603,11,27,50
Azurara,10104131604,131604,4,7,12
Bagunte,10104131605,131605,40,48,62
Canidelo,10104131606,131606,16,20,29
Fajozes,10104131607,131607,19,22,31
Ferreiró,10104131608,131608,26,28,38
Fornelo,10104131609,131609,26,22,37
Gião,10104131610,131610,18,37,43
Guilhabreu,10104131611,131611,26,32,52
Junqueira,10104131612,131612,29,38,53
Labruge,10104131613,131613,32,42,65
Macieira da Maia,10104131614,131614,21,30,37
Malta,10104131615,131615,13,15,25
Mindelo,10104131616,131616,38,44,55
Modivas,10104131617,131617,13,19,32
Mosteiró,10104131618,131618,7,12,24
Outeiro Maior,10104131619,131619,18,21,27
Parada,10104131620,131620,10,11,12
Retorta,10104131621,131621,12,16,20
Rio Mau,10104131622,131622,61,76,88
Tougues,10104131623,131623,13,16,25
Touguinha,10104131624,131624,20,18,26
Touguinhó,10104131625,131625,16,28,29
Vairão,10104131626,131626,19,26,35
Vila Chã,10104131627,131627,30,31,43
Vila do Conde,10104131628,131628,11,18,40
Vilar,10104131629,131629,16,24,45
Vilar de Pinheiro,10104131630,131630,8,18,53
Vila Nova de Gaia,101041317,041317,267,398,561
Arcozelo,10104131701,131701,18,20,31
Avintes,10104131702,131702,10,26,37
Canelas,10104131703,131703,4,7,9
Canidelo,10104131704,131704,6,9,10
Crestuma,10104131705,131705,9,14,10
Grijó,10104131706,131706,14,29,28
Gulpilhares,10104131707,131707,13,26,35
Lever,10104131708,131708,15,18,16
Madalena,10104131709,131709,7,15,12
Mafamude,10104131710,131710,3,6,12
Olival,10104131711,131711,11,22,27
Oliveira do Douro,10104131712,131712,15,20,18
Pedroso,10104131713,131713,57,58,117
Perozinho,10104131714,131714,9,13,24
Sandim,10104131715,131715,19,22,20
Vila Nova de Gaia (Santa Marinha),10104131716,131716,5,0,8
São Félix da Marinha,10104131717,131717,10,13,25
São Pedro da Afurada,10104131718,131718,0,0,0
Seixezelo,10104131719,131719,2,6,12
Sermonde,10104131720,131720,5,5,4
Serzedo,10104131721,131721,7,14,20
Valadares,10104131722,131722,16,24,31
Vilar de Andorinho,10104131723,131723,4,15,29
Vilar do Paraíso,10104131724,131724,8,16,26
Tâmega,10105,10105,6230,5216,3978
Amarante,101051301,051301,702,577,415
Aboadela,10105130101,130101,43,18,14
Aboim,10105130102,130102,19,21,4
Ansiães,10105130103,130103,11,14,6
Ataíde,10105130104,130104,5,2,5
Bustelo,10105130105,130105,19,15,8
Canadelo,10105130106,130106,3,4,1
Candemil,10105130107,130107,27,16,7
Carneiro,10105130108,130108,4,2,1
Carvalho de Rei,10105130109,130109,9,3,1
Cepelos,10105130110,130110,6,3,3
Chapa,10105130111,130111,7,6,4
Fregim,10105130112,130112,21,21,15
Freixo de Baixo,10105130113,130113,16,11,11
Freixo de Cima,10105130114,130114,20,15,10
Fridão,10105130115,130115,9,10,6
Gatão,10105130116,130116,36,34,14
Gondar,10105130117,130117,18,20,11
Jazente,10105130118,130118,6,6,9
Lomba,10105130119,130119,10,13,6
Louredo,10105130120,130120,7,5,3
Lufrei,10105130121,130121,12,10,6
Madalena,10105130122,130122,5,2,1
Mancelos,10105130123,130123,38,34,27
Oliveira,10105130124,130124,10,8,8
Olo,10105130125,130125,11,9,9
Padronelo,10105130126,130126,4,3,5
Real,10105130127,130127,27,16,28
Rebordelo,10105130128,130128,7,7,3
Salvador do Monte,10105130129,130129,24,18,8
Sanche,10105130130,130130,8,10,6
Figueiró (Santa Cristina),10105130131,130131,17,33,19
Figueiró (Santiago),10105130132,130132,24,32,27
Amarante (São Gonçalo),10105130133,130133,7,8,10
Gouveia (São Simão),10105130134,130134,34,13,15
Telões,10105130135,130135,79,60,46
Travanca,10105130136,130136,34,25,23
Várzea,10105130137,130137,11,4,6
Vila Caiz,10105130138,130138,14,14,10
Vila Chã do Marão,10105130139,130139,17,20,12
Vila Garcia,10105130140,130140,23,12,7
Baião,101051302,051302,339,250,120
Ancede,10105130201,130201,21,18,14
Campelo,10105130202,130202,31,28,5
São Tomé de Covelas,10105130203,130203,16,14,8
Frende,10105130204,130204,7,8,2
Gestaçô,10105130205,130205,35,23,12
Gove,10105130206,130206,26,20,7
Grilo,10105130207,130207,13,3,5
Loivos do Monte,10105130208,130208,13,4,4
Loivos da Ribeira,10105130209,130209,8,7,3
Mesquinhata,10105130210,130210,14,7,3
Ovil,10105130211,130211,20,9,6
Ribadouro,10105130212,130212,1,3,1
Santa Cruz do Douro,10105130213,130213,23,23,11
Baião (Santa Leocádia),10105130214,130214,13,8,7
Santa Marinha do Zêzere,10105130215,130215,26,33,11
Teixeira,10105130216,130216,26,17,5
Teixeiró,10105130217,130217,2,1,2
Tresouras,10105130218,130218,14,9,5
Valadares,10105130219,130219,20,13,9
Viariz,10105130220,130220,10,2,0
Cabeceiras de Basto,101050304,050304,410,329,182
Abadim,10105030401,030401,25,23,14
Alvite,10105030402,030402,15,11,13
Arco de Baúlhe,10105030403,030403,21,13,11
Basto,10105030404,030404,16,10,2
Bucos,10105030405,030405,24,23,12
Cabeceiras de Basto,10105030406,030406,26,19,15
Cavez,10105030407,030407,63,46,20
Faia,10105030408,030408,10,8,4
Gondiães,10105030409,030409,12,11,11
Outeiro,10105030410,030410,14,12,6
Painzela,10105030411,030411,8,8,7
Passos,10105030412,030412,5,4,2
Pedraça,10105030413,030413,25,31,12
Refojos de Basto,10105030414,030414,31,21,17
Rio Douro,10105030415,030415,65,52,23
Vila Nune,10105030416,030416,14,10,5
Vilar de Cunhas,10105030417,030417,36,27,8
Castelo de Paiva,101050106,050106,293,193,138
Bairros,10105010601,010601,33,20,17
Fornos,10105010602,010602,19,11,19
Paraíso,10105010603,010603,39,26,17
Pedorido,10105010604,010604,18,9,7
Raiva,10105010605,010605,40,36,18
Real,10105010606,010606,61,41,21
Santa Maria de Sardoura,10105010607,010607,30,21,18
São Martinho de Sardoura,10105010608,010608,26,11,5
Sobrado,10105010609,010609,27,18,16
Celorico de Basto,101050305,050305,559,392,265
Agilde,10105030501,030501,44,31,28
Arnóia,10105030502,030502,54,25,32
Borba de Montanha,10105030503,030503,60,51,38
Britelo,10105030504,030504,29,21,16
Caçarilhe,10105030505,030505,17,11,7
Canedo de Basto,10105030506,030506,30,25,10
Carvalho,10105030507,030507,20,13,7
Codeçoso,10105030508,030508,8,7,8
Corgo,10105030509,030509,10,5,0
Fervença,10105030510,030510,51,30,5
Gagos,10105030511,030511,22,19,16
Gémeos,10105030512,030512,15,15,5
Infesta,10105030513,030513,17,14,5
Molares,10105030514,030514,14,14,9
Moreira do Castelo,10105030515,030515,19,11,2
Ourilhe,10105030516,030516,13,6,7
Rego,10105030517,030517,53,39,36
Ribas,10105030518,030518,26,13,10
Basto (Santa Tecla),10105030519,030519,7,2,3
Basto (São Clemente),10105030520,030520,14,18,9
Vale de Bouro,10105030521,030521,18,12,8
Veade,10105030522,030522,18,10,4
Cinfães,101051804,051804,314,181,105
Alhões,10105180401,180401,5,3,1
Bustelo,10105180402,180402,3,2,0
Cinfães,10105180403,180403,38,25,13
Espadanedo,10105180404,180404,15,11,9
Ferreiros de Tendais,10105180405,180405,10,1,1
Fornelos,10105180406,180406,17,12,2
Gralheira,10105180407,180407,4,2,2
Moimenta,10105180408,180408,10,3,1
Nespereira,10105180409,180409,49,18,11
Oliveira do Douro,10105180410,180410,26,13,8
Ramires,10105180411,180411,1,0,0
Santiago de Piães,10105180412,180412,22,10,7
São Cristóvão de Nogueira,10105180413,180413,40,24,14
Souselo,10105180414,180414,30,23,14
Tarouquela,10105180415,180415,12,11,7
Tendais,10105180416,180416,19,8,7
Travanca,10105180417,180417,13,15,8
Felgueiras,101051303,051303,531,524,446
Aião,10105130301,130301,17,25,14
Airães,10105130302,130302,27,32,24
Borba de Godim,10105130303,130303,35,25,16
Caramos,10105130304,130304,26,19,22
Friande,10105130305,130305,25,18,20
Idães,10105130306,130306,30,26,23
Jugueiros,10105130307,130307,17,14,12
Lagares,10105130308,130308,9,9,11
Lordelo,10105130309,130309,7,8,6
Macieira da Lixa,10105130310,130310,23,19,10
Moure,10105130311,130311,19,29,13
Pedreira,10105130312,130312,15,8,8
Penacova,10105130313,130313,7,10,10
Pinheiro,10105130314,130314,8,6,9
Pombeiro de Ribavizela,10105130315,130315,15,10,24
Rande,10105130316,130316,8,12,2
Refontoura,10105130317,130317,25,13,12
Regilde,10105130318,130318,7,13,10
Revinhade,10105130319,130319,5,5,10
Margaride (Santa Eulália),10105130320,130320,14,20,34
Santão,10105130321,130321,11,18,4
Vizela (Santo Adrião),10105130322,130322,0,0,13
Vizela (São Jorge),10105130323,130323,2,3,2
Sendim,10105130324,130324,15,16,27
Sernande,10105130325,130325,7,9,7
Sousa,10105130326,130326,11,11,9
Torrados,10105130327,130327,23,12,17
Unhão,10105130328,130328,27,25,12
Várzea,10105130329,130329,14,29,7
Varziela,10105130330,130330,23,19,12
Vila Cova da Lixa,10105130331,130331,40,47,31
Vila Fria,10105130332,130332,9,5,11
Vila Verde,10105130333,130333,10,9,4
Lousada,101051305,051305,350,378,417
Alvarenga,10105130501,130501,9,11,10
Aveleda,10105130502,130502,23,15,17
Boim,10105130503,130503,18,18,26
Caíde de Rei,10105130504,130504,20,23,19
Casais,10105130505,130505,12,8,9
Cernadelo,10105130506,130506,11,13,7
Covas,10105130507,130507,8,12,10
Cristelos,10105130508,130508,8,11,15
Figueiras,10105130509,130509,4,11,10
Lodares,10105130510,130510,24,23,24
Lustosa,10105130511,130511,13,15,10
Macieira,10105130512,130512,15,11,15
Meinedo,10105130513,130513,30,34,27
Nespereira,10105130514,130514,8,12,13
Nevogilde,10105130515,130515,11,15,28
Nogueira,10105130516,130516,12,15,15
Ordem,10105130517,130517,16,15,15
Pias,10105130518,130518,12,13,22
Barrosas (Santa Eulália),10105130519,130519,0,0,8
Lousada (Santa Margarida),10105130520,130520,7,6,11
Barrosas (Santo Estêvão),10105130521,130521,5,7,8
Lousada (São Miguel),10105130522,130522,14,13,12
Silvares,10105130523,130523,17,24,27
Sousela,10105130524,130524,10,17,15
