Admin_name,Full_id,Admin_id,2009,1999,1989
Caldas de Vizela (São Miguel),10103030859,30859,0,0,91
Guimarães (São Paio),10103030860,30860,0,0,0
Vizela (São Paio),10103030861,30861,0,0,134
Souto (São Salvador),10103030862,30862,46,161,226
Guimarães (São Sebastião),10103030863,30863,3,0,7
Abação (São Tomé),10103030864,30864,32,91,191
São Torcato,10103030865,30865,223,315,666
Serzedelo,10103030866,30866,51,104,151
Serzedo,10103030867,30867,30,62,110
Silvares,10103030868,30868,66,77,189
Tabuadelo,10103030869,30869,21,50,76
Tagilde,10103030870,30870,0,0,158
Urgezes,10103030871,30871,57,66,163
Vermil,10103030872,30872,34,38,57
Sande (Vila Nova),10103030873,30873,39,61,77
Corvite,10103030874,30874,1,0,0
Póvoa de Lanhoso,101030309,30309,1470,2700,5312
Águas Santas,10103030901,30901,71,120,191
Ajude,10103030902,30902,16,26,48
Brunhais,10103030903,30903,24,56,94
Calvos,10103030904,30904,47,71,170
Campos,10103030905,30905,47,158,265
Covelas,10103030906,30906,53,83,177
Esperança,10103030907,30907,18,31,81
Ferreiros,10103030908,30908,85,141,185
Fonte Arcada,10103030909,30909,66,71,237
Frades,10103030910,30910,18,42,71
Friande,10103030911,30911,39,89,189
Galegos,10103030912,30912,6,27,77
Garfe,10103030913,30913,51,101,403
Geraz do Minho,10103030914,30914,139,159,198
Lanhoso,10103030915,30915,35,88,201
Louredo,10103030916,30916,30,62,104
Monsul,10103030917,30917,90,87,241
Moure,10103030918,30918,40,70,85
Póvoa de Lanhoso (N Senhora do Amparo),10103030919,30919,46,87,208
Oliveira,10103030920,30920,35,86,170
Rendufinho,10103030921,30921,50,144,200
Santo Emilião,10103030922,30922,84,158,150
São João de Rei,10103030923,30923,79,85,137
Serzedelo,10103030924,30924,52,222,374
Sobradelo da Goma,10103030925,30925,87,132,275
Taíde,10103030926,30926,25,98,190
Travassos,10103030927,30927,67,67,122
Verim,10103030928,30928,46,44,155
Vilela,10103030929,30929,26,98,313
Santo Tirso,101031314,31314,1925,2461,5169
Agrela,10103131401,131401,36,25,97
Água Longa,10103131402,131402,119,153,225
Alvarelhos,10103131403,131403,0,0,211
Areias,10103131404,131404,87,79,97
Aves,10103131405,131405,64,98,104
Burgães,10103131406,131406,81,122,120
Carreira,10103131407,131407,59,69,134
Covelas,10103131408,131408,0,0,221
Guidões,10103131409,131409,0,0,125
Guimarei,10103131410,131410,61,67,101
Lama,10103131411,131411,50,55,52
Lamelas,10103131412,131412,85,74,99
Monte Córdova,10103131413,131413,237,276,421
Muro,10103131414,131414,0,0,140
Palmeira,10103131415,131415,79,121,120
Rebordões,10103131416,131416,41,72,75
Refojos de Riba de Ave,10103131417,131417,177,175,253
Reguenga,10103131418,131418,117,150,158
Roriz,10103131419,131419,93,150,185
Couto (Santa Cristina),10103131420,131420,70,94,140
Bougado (Santiago),10103131421,131421,0,0,575
Santo Tirso,10103131422,131422,150,200,195
Coronado (São Mamede),10103131423,131423,0,0,276
Negrelos (São Mamede),10103131424,131424,82,92,147
Bougado (São Martinho),10103131425,131425,0,0,320
Campo (São Martinho),10103131426,131426,72,100,139
Couto (São Miguel),10103131427,131427,16,15,37
Coronado (São Romão),10103131428,131428,0,0,88
São Salvador do Campo,10103131429,131429,3,13,16
Negrelos (São Tomé),10103131430,131430,85,114,135
Sequeiró,10103131431,131431,22,65,78
Vilarinho,10103131432,131432,40,81,87
Trofa,101031318,31318,1374,1538,0
Alvarelhos,10103131801,131801,142,188,0
Bougado (Santiago),10103131802,131802,456,473,0
Bougado (São Martinho),10103131803,131803,158,218,0
Coronado (São Mamede),10103131804,131804,224,226,0
Coronado (São Romão),10103131805,131805,54,78,0
Covelas,10103131806,131806,200,182,0
Guidões,10103131807,131807,58,84,0
Muro,10103131808,131808,82,89,0
Vieira do Minho,101030311,30311,2055,2552,5890
Anissó,10103031101,31101,48,74,168
Anjos,10103031102,31102,151,160,268
Campos,10103031103,31103,101,113,215
Caniçada,10103031104,31104,20,59,157
Cantelães,10103031105,31105,102,99,388
Cova,10103031106,31106,41,62,229
Eira Vedra,10103031107,31107,82,78,284
Guilhofrei,10103031108,31108,144,149,347
Louredo,10103031109,31109,82,71,225
Mosteiro,10103031110,31110,81,139,258
Parada do Bouro,10103031111,31111,48,74,136
Pinheiro,10103031112,31112,127,128,380
Rossas,10103031113,31113,385,465,819
Ruivães,10103031114,31114,211,273,625
Salamonde,10103031115,31115,62,77,232
Soengas,10103031116,31116,27,35,63
Soutelo,10103031117,31117,18,43,148
Tabuaças,10103031118,31118,92,92,194
Ventosa,10103031119,31119,22,33,145
Vieira do Minho,10103031120,31120,80,130,303
Vilar do Chão,10103031121,31121,132,194,306
Vila Nova de Famalicão,101030312,30312,4192,6223,7756
Abade de Vermoim,10103031201,31201,28,21,26
Antas,10103031202,31202,98,166,233
Avidos,10103031203,31203,63,120,169
Bairro,10103031204,31204,78,115,104
Bente,10103031205,31205,51,66,75
Brufe,10103031206,31206,49,86,129
Cabeçudos,10103031207,31207,66,39,76
Calendário,10103031208,31208,52,151,263
Carreira,10103031209,31209,32,83,135
Castelões,10103031210,31210,82,97,155
Cavalões,10103031211,31211,94,130,202
Cruz,10103031212,31212,151,143,191
Delães,10103031213,31213,43,63,41
Esmeriz,10103031214,31214,81,90,129
Fradelos,10103031215,31215,460,646,537
Gavião,10103031216,31216,83,170,203
Gondifelos,10103031217,31217,307,309,397
Jesufrei,10103031218,31218,48,77,99
Joane,10103031219,31219,113,99,261
Lagoa,10103031220,31220,81,60,49
Landim,10103031221,31221,84,198,245
Lemenhe,10103031222,31222,125,117,158
Louro,10103031223,31223,190,250,324
Lousado,10103031224,31224,27,106,107
Mogege,10103031225,31225,60,73,48
Mouquim,10103031226,31226,107,160,197
Nine,10103031227,31227,132,213,276
Novais,10103031228,31228,33,19,27
Outiz,10103031229,31229,102,133,134
Pedome,10103031230,31230,36,48,43
Portela,10103031231,31231,53,53,77
Pousada de Saramagos,10103031232,31232,3,18,60
Requião,10103031233,31233,146,311,412
Riba de Ave,10103031234,31234,9,31,37
Ribeirão,10103031235,31235,110,183,209
Ruivães,10103031236,31236,70,136,178
Arnoso (Santa Eulália),10103031237,31237,50,98,146
Arnoso (Santa Maria),10103031238,31238,121,162,225
Oliveira (Santa Maria),10103031239,31239,59,112,62
Vale (São Cosme),10103031240,31240,142,158,186
Vale (São Martinho),10103031241,31241,81,155,137
Oliveira (São Mateus),10103031242,31242,4,25,29
Seide (São Miguel),10103031243,31243,29,56,60
Seide (São Paio),10103031244,31244,56,80,92
Sezures,10103031245,31245,29,54,54
Telhado,10103031246,31246,70,145,158
Vermoim,10103031247,31247,44,120,224
Vila Nova de Famalicão,10103031248,31248,24,32,79
Vilarinho das Cambas,10103031249,31249,136,246,295
Vizela,101030314,30314,334,521,0
Santa Eulália,10103031401,31401,57,122,0
Caldas de Vizela (São João),10103031402,31402,43,25,0
Caldas de Vizela (São Miguel),10103031403,31403,27,41,0
Infias,10103031404,31404,19,44,0
Tagilde,10103031405,31405,35,101,0
Vizela (Santo Adrião),10103031406,31406,70,87,0
Vizela (São Paio),10103031407,31407,83,101,0
Grande Porto,10104,10104,13326,15180,20262
Espinho,101040107,40107,57,52,102
Anta,10104010701,10701,5,23,46
Espinho,10104010702,10702,0,0,0
Guetim,10104010703,10703,0,15,12
Paramos,10104010704,10704,37,3,13
Silvalde,10104010705,10705,15,10,31
Gondomar,101041304,41304,920,1388,2439
Covelo,10104130401,130401,45,76,106
Fânzeres,10104130402,130402,100,126,251
Foz do Sousa,10104130403,130403,80,222,331
Jovim,10104130404,130404,41,106,184
Lomba,10104130405,130405,24,39,64
Medas,10104130406,130406,25,80,118
Melres,10104130407,130407,108,123,239
Rio Tinto,10104130408,130408,142,183,332
Gondomar (São Cosme),10104130409,130409,223,250,484
São Pedro da Cova,10104130410,130410,35,94,131
Valbom,10104130411,130411,43,26,74
Baguim do Monte (Rio Tinto),10104130412,130412,55,62,124
Maia,101041306,41306,1660,1718,2452
Águas Santas,10104130601,130601,142,174,263
Barca,10104130602,130602,106,95,121
Folgosa,10104130603,130603,180,198,226
Gemunde,10104130604,130604,139,162,178
Gondim,10104130605,130605,34,22,50
Gueifães,10104130606,130606,27,47,74
Maia,10104130607,130607,27,42,103
Milheirós,10104130608,130608,38,44,105
Moreira,10104130609,130609,157,192,310
Nogueira,10104130610,130610,46,65,108
Avioso (Santa Maria),10104130611,130611,186,142,180
Avioso (São Pedro),10104130612,130612,84,94,155
São Pedro Fins,10104130613,130613,174,155,139
Silva Escura,10104130614,130614,123,105,133
Vermoim,10104130615,130615,30,43,74
Vila Nova da Telha,10104130616,130616,150,108,187
Pedrouços,10104130617,130617,16,29,46
Matosinhos,101041308,41308,1062,1173,1617
Custóias,10104130801,130801,125,153,197
Guifões,10104130802,130802,105,124,133
Lavra,10104130803,130803,475,409,487
Leça do Balio,10104130804,130804,102,133,194
Leça da Palmeira,10104130805,130805,17,23,43
Matosinhos,10104130806,130806,12,10,20
Perafita,10104130807,130807,99,136,197
Santa Cruz do Bispo,10104130808,130808,71,78,150
São Mamede de Infesta,10104130809,130809,48,98,170
Senhora da Hora,10104130810,130810,7,8,25
Porto,101041312,41312,29,0,0
Aldoar,10104131201,131201,0,0,0
Bonfim,10104131202,131202,0,0,0
Campanhã,10104131203,131203,0,0,0
Cedofeita,10104131204,131204,0,0,0
Foz do Douro,10104131205,131205,0,0,0
Lordelo do Ouro,10104131206,131206,0,0,0
Massarelos,10104131207,131207,0,0,0
Miragaia,10104131208,131208,0,0,0
Nevogilde,10104131209,131209,0,0,0
Paranhos,10104131210,131210,0,0,0
Ramalde,10104131211,131211,0,0,0
Santo Ildefonso,10104131212,131212,0,0,0
São Nicolau,10104131213,131213,0,0,0
Sé,10104131214,131214,0,0,0
Vitória,10104131215,131215,0,0,0
Póvoa de Varzim,101041313,41313,2988,3092,3525
A Ver-o-Mar,10104131301,131301,65,97,181
Aguçadoura,10104131302,131302,91,101,214
Amorim,10104131303,131303,207,241,327
Argivai,10104131304,131304,37,50,69
Balazar,10104131305,131305,653,691,648
Beiriz,10104131306,131306,168,165,179
Estela,10104131307,131307,423,438,480
Laundos,10104131308,131308,257,238,166
Navais,10104131309,131309,149,156,250
Póvoa de Varzim,10104131310,131310,26,69,68
Rates,10104131311,131311,713,637,692
Terroso,10104131312,131312,199,211,251
Valongo,101041315,41315,585,736,1309
Alfena,10104131501,131501,159,223,330
Campo,10104131502,131502,106,150,213
Ermesinde,10104131503,131503,58,70,176
Sobrado,10104131504,131504,176,199,347
Valongo,10104131505,131505,87,94,243
Vila do Conde,101041316,41316,5332,5739,6405
Arcos,10104131601,131601,327,331,308
Árvore,10104131602,131602,171,181,200
Aveleda,10104131603,131603,87,117,189
Azurara,10104131604,131604,16,37,71
Bagunte,10104131605,131605,354,406,398
Canidelo,10104131606,131606,97,92,114
Fajozes,10104131607,131607,195,194,234
Ferreiró,10104131608,131608,151,144,142
Fornelo,10104131609,131609,155,118,207
Gião,10104131610,131610,157,227,231
Guilhabreu,10104131611,131611,226,271,263
Junqueira,10104131612,131612,280,314,356
Labruge,10104131613,131613,256,219,275
Macieira da Maia,10104131614,131614,174,245,233
Malta,10104131615,131615,84,67,132
Mindelo,10104131616,131616,269,249,260
Modivas,10104131617,131617,120,140,170
Mosteiró,10104131618,131618,139,85,162
Outeiro Maior,10104131619,131619,215,193,243
Parada,10104131620,131620,103,89,87
Retorta,10104131621,131621,97,151,153
Rio Mau,10104131622,131622,495,505,426
Tougues,10104131623,131623,144,143,155
Touguinha,10104131624,131624,177,150,172
Touguinhó,10104131625,131625,203,218,219
Vairão,10104131626,131626,149,259,266
Vila Chã,10104131627,131627,144,159,172
Vila do Conde,10104131628,131628,89,85,144
Vilar,10104131629,131629,165,185,215
Vilar de Pinheiro,10104131630,131630,94,165,209
Vila Nova de Gaia,101041317,41317,692,1282,2414
Arcozelo,10104131701,131701,57,60,109
Avintes,10104131702,131702,18,85,127
Canelas,10104131703,131703,3,24,30
Canidelo,10104131704,131704,22,48,84
Crestuma,10104131705,131705,14,36,41
Grijó,10104131706,131706,33,75,127
Gulpilhares,10104131707,131707,64,102,137
Lever,10104131708,131708,26,39,70
Madalena,10104131709,131709,8,29,66
Mafamude,10104131710,131710,7,14,36
Olival,10104131711,131711,47,102,165
Oliveira do Douro,10104131712,131712,37,53,88
Pedroso,10104131713,131713,129,225,526
Perozinho,10104131714,131714,32,53,79
Sandim,10104131715,131715,57,66,156
Vila Nova de Gaia (Santa Marinha),10104131716,131716,4,0,41
São Félix da Marinha,10104131717,131717,33,45,74
São Pedro da Afurada,10104131718,131718,0,0,0
Seixezelo,10104131719,131719,4,14,24
Sermonde,10104131720,131720,10,12,34
Serzedo,10104131721,131721,23,34,67
Valadares,10104131722,131722,36,61,99
Vilar de Andorinho,10104131723,131723,9,51,119
Vilar do Paraíso,10104131724,131724,19,55,114
Tâmega,10105,10105,25586,46246,70307
Amarante,101051301,51301,2580,5164,7540
Aboadela,10105130101,130101,88,170,145
Aboim,10105130102,130102,46,119,192
Ansiães,10105130103,130103,44,81,198
Ataíde,10105130104,130104,36,31,62
Bustelo,10105130105,130105,58,129,178
Canadelo,10105130106,130106,24,38,16
Candemil,10105130107,130107,50,120,168
Carneiro,10105130108,130108,33,94,117
Carvalho de Rei,10105130109,130109,71,132,71
Cepelos,10105130110,130110,22,61,45
Chapa,10105130111,130111,4,52,81
Fregim,10105130112,130112,118,195,314
Freixo de Baixo,10105130113,130113,62,137,179
Freixo de Cima,10105130114,130114,78,118,202
Fridão,10105130115,130115,37,81,71
Gatão,10105130116,130116,64,187,397
Gondar,10105130117,130117,62,177,182
Jazente,10105130118,130118,28,66,144
Lomba,10105130119,130119,22,88,154
Louredo,10105130120,130120,31,79,100
Lufrei,10105130121,130121,81,161,205
Madalena,10105130122,130122,14,32,19
Mancelos,10105130123,130123,195,305,405
Oliveira,10105130124,130124,42,54,97
Olo,10105130125,130125,50,74,94
Padronelo,10105130126,130126,30,32,78
Real,10105130127,130127,135,110,247
Rebordelo,10105130128,130128,37,60,104
Salvador do Monte,10105130129,130129,40,156,328
Sanche,10105130130,130130,44,64,63
Figueiró (Santa Cristina),10105130131,130131,76,150,188
Figueiró (Santiago),10105130132,130132,111,178,293
Amarante (São Gonçalo),10105130133,130133,18,90,142
Gouveia (São Simão),10105130134,130134,84,243,284
Telões,10105130135,130135,194,535,859
Travanca,10105130136,130136,189,289,387
Várzea,10105130137,130137,43,27,102
Vila Caiz,10105130138,130138,76,139,207
Vila Chã do Marão,10105130139,130139,85,197,180
Vila Garcia,10105130140,130140,59,115,243
Baião,101051302,51302,1345,3524,5154
Ancede,10105130201,130201,28,235,409
Campelo,10105130202,130202,367,297,465
São Tomé de Covelas,10105130203,130203,16,115,241
Frende,10105130204,130204,7,29,57
Gestaçô,10105130205,130205,130,303,451
Gove,10105130206,130206,75,273,291
Grilo,10105130207,130207,39,112,124
Loivos do Monte,10105130208,130208,72,174,153
Loivos da Ribeira,10105130209,130209,2,135,227
Mesquinhata,10105130210,130210,43,69,123
Ovil,10105130211,130211,125,304,325
Ribadouro,10105130212,130212,4,54,63
Santa Cruz do Douro,10105130213,130213,21,205,427
Baião (Santa Leocádia),10105130214,130214,59,103,270
Santa Marinha do Zêzere,10105130215,130215,61,321,498
Teixeira,10105130216,130216,147,252,325
Teixeiró,10105130217,130217,16,51,82
Tresouras,10105130218,130218,15,190,138
Valadares,10105130219,130219,71,200,311
Viariz,10105130220,130220,47,102,173
Cabeceiras de Basto,101050304,50304,2628,4493,7261
Abadim,10105030401,30401,279,272,395
Alvite,10105030402,30402,113,146,646
Arco de Baúlhe,10105030403,30403,59,101,195
Basto,10105030404,30404,89,123,224
Bucos,10105030405,30405,157,178,497
Cabeceiras de Basto,10105030406,30406,215,253,453
Cavez,10105030407,30407,219,414,957
Faia,10105030408,30408,58,116,280
Gondiães,10105030409,30409,129,210,356
Outeiro,10105030410,30410,87,112,309
Painzela,10105030411,30411,40,79,167
Passos,10105030412,30412,46,53,115
Pedraça,10105030413,30413,81,194,226
Refojos de Basto,10105030414,30414,153,231,699
Rio Douro,10105030415,30415,643,1611,1157
Vila Nune,10105030416,30416,32,67,137
Vilar de Cunhas,10105030417,30417,228,332,446
Castelo de Paiva,101050106,50106,703,1145,1758
Bairros,10105010601,10601,100,188,258
Fornos,10105010602,10602,78,92,196
Paraíso,10105010603,10603,73,119,190
Pedorido,10105010604,10604,18,26,32
Raiva,10105010605,10605,73,138,107
Real,10105010606,10606,166,199,324
Santa Maria de Sardoura,10105010607,10607,81,210,272
São Martinho de Sardoura,10105010608,10608,66,83,190
Sobrado,10105010609,10609,48,91,189
Celorico de Basto,101050305,50305,2216,3515,5059
Agilde,10105030501,30501,148,154,207
Arnóia,10105030502,30502,217,282,504
Borba de Montanha,10105030503,30503,291,352,495
Britelo,10105030504,30504,86,190,229
Caçarilhe,10105030505,30505,63,86,243
Canedo de Basto,10105030506,30506,47,142,240
Carvalho,10105030507,30507,131,140,204
Codeçoso,10105030508,30508,22,80,115
Corgo,10105030509,30509,38,46,73
Fervença,10105030510,30510,195,254,252
Gagos,10105030511,30511,43,155,198
Gémeos,10105030512,30512,42,137,154
Infesta,10105030513,30513,70,129,240
Molares,10105030514,30514,61,139,105
Moreira do Castelo,10105030515,30515,43,121,193
Ourilhe,10105030516,30516,41,99,117
Rego,10105030517,30517,216,324,375
Ribas,10105030518,30518,165,169,336
Basto (Santa Tecla),10105030519,30519,51,55,104
Basto (São Clemente),10105030520,30520,71,189,298
Vale de Bouro,10105030521,30521,97,170,273
Veade,10105030522,30522,78,104,103
Cinfães,101051804,51804,1809,3602,7127
Alhões,10105180401,180401,13,102,426
Bustelo,10105180402,180402,42,96,246
Cinfães,10105180403,180403,185,547,794
Espadanedo,10105180404,180404,48,68,145
Ferreiros de Tendais,10105180405,180405,60,96,586
Fornelos,10105180406,180406,86,231,432
Gralheira,10105180407,180407,4,126,112
Moimenta,10105180408,180408,42,40,208
Nespereira,10105180409,180409,559,556,1063
Oliveira do Douro,10105180410,180410,112,126,268
Ramires,10105180411,180411,8,9,166
Santiago de Piães,10105180412,180412,140,326,452
São Cristóvão de Nogueira,10105180413,180413,122,401,441
Souselo,10105180414,180414,91,120,298
Tarouquela,10105180415,180415,57,112,187
Tendais,10105180416,180416,178,486,1057
Travanca,10105180417,180417,60,159,247
Felgueiras,101051303,51303,2154,3652,4597
Aião,10105130301,130301,44,130,109
Airães,10105130302,130302,82,206,185
Borba de Godim,10105130303,130303,174,202,311
Caramos,10105130304,130304,98,140,233
Friande,10105130305,130305,53,143,183
Idães,10105130306,130306,108,209,264
Jugueiros,10105130307,130307,95,125,221
Lagares,10105130308,130308,43,60,85
Lordelo,10105130309,130309,24,57,76
Macieira da Lixa,10105130310,130310,86,117,143
Moure,10105130311,130311,80,156,146
Pedreira,10105130312,130312,52,77,121
Penacova,10105130313,130313,26,70,116
Pinheiro,10105130314,130314,21,54,105
Pombeiro de Ribavizela,10105130315,130315,99,100,141
Rande,10105130316,130316,49,123,78
